County,Precinct,Registered Voters,Donald J. Trump (I) (Rep)_Election Day Votes,Donald J. Trump (I) (Rep)_Advanced Voting Votes,Donald J. Trump (I) (Rep)_Absentee by Mail Votes,Donald J. Trump (I) (Rep)_Provisional Votes,Donald J. Trump (I) (Rep)_Choice Total,Joseph R. Biden (Dem)_Election Day Votes,Joseph R. Biden (Dem)_Advanced Voting Votes,Joseph R. Biden (Dem)_Absentee by Mail Votes,Joseph R. Biden (Dem)_Provisional Votes,Joseph R. Biden (Dem)_Choice Total,Jo Jorgensen (Lib)_Election Day Votes,Jo Jorgensen (Lib)_Advanced Voting Votes,Jo Jorgensen (Lib)_Absentee by Mail Votes,Jo Jorgensen (Lib)_Provisional Votes,Jo Jorgensen (Lib)_Choice Total,Total Votes
Mitchell,Cotton,399.0,181.0,72.0,35.0,0.0,288.0,13.0,6.0,9.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,316.0
Mitchell,Hopeful,350.0,96.0,91.0,24.0,2.0,213.0,14.0,11.0,15.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,253.0
Mitchell,Hinsonton,134.0,79.0,17.0,3.0,0.0,99.0,1.0,4.0,8.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,112.0
Mitchell,Lester,1357.0,278.0,330.0,96.0,0.0,704.0,32.0,50.0,83.0,1.0,166.0,2.0,0.0,0.0,0.0,2.0,872.0
Mitchell,Pebble City,162.0,66.0,24.0,17.0,0.0,107.0,8.0,10.0,3.0,0.0,21.0,1.0,0.0,0.0,0.0,1.0,129.0
Mitchell,Pelham,3489.0,224.0,679.0,177.0,0.0,1080.0,252.0,410.0,417.0,1.0,1080.0,3.0,2.0,5.0,0.0,10.0,2170.0
Mitchell,Sale City,384.0,143.0,48.0,23.0,0.0,214.0,21.0,23.0,19.0,0.0,63.0,0.0,0.0,0.0,0.0,0.0,277.0
Wilkes,Senior Citizen Center,1552.0,58.0,263.0,67.0,1.0,389.0,142.0,303.0,228.0,4.0,677.0,2.0,7.0,1.0,0.0,10.0,1076.0
Wilkes,Young Farmers Bldg,1173.0,123.0,441.0,145.0,1.0,710.0,46.0,104.0,66.0,0.0,216.0,3.0,3.0,3.0,0.0,9.0,935.0
Wilkes,Metasville Fire Sta,610.0,107.0,170.0,51.0,0.0,328.0,27.0,40.0,65.0,0.0,132.0,1.0,1.0,0.0,0.0,2.0,462.0
Wilkes,Edward B Pope Center,1017.0,40.0,120.0,32.0,0.0,192.0,145.0,210.0,129.0,0.0,484.0,2.0,3.0,1.0,0.0,6.0,682.0
Wilkes,Rayle City Hall,570.0,130.0,113.0,31.0,1.0,275.0,38.0,44.0,54.0,0.0,136.0,4.0,1.0,1.0,0.0,6.0,417.0
Wilkes,Courthouse,1001.0,81.0,332.0,85.0,0.0,498.0,38.0,125.0,92.0,0.0,255.0,1.0,4.0,1.0,0.0,6.0,759.0
Wilkes,Tignal Sch Lunch Rm,896.0,165.0,210.0,56.0,0.0,431.0,68.0,71.0,121.0,0.0,260.0,3.0,1.0,3.0,0.0,7.0,698.0
Lee,Chokee,475.0,86.0,83.0,20.0,0.0,189.0,40.0,42.0,78.0,0.0,160.0,0.0,0.0,0.0,0.0,0.0,349.0
Lee,Redbone,4841.0,703.0,1772.0,272.0,2.0,2749.0,138.0,371.0,215.0,1.0,725.0,11.0,10.0,7.0,0.0,28.0,3502.0
Lee,Smithville,998.0,115.0,250.0,42.0,0.0,407.0,108.0,94.0,68.0,0.0,270.0,1.0,0.0,1.0,0.0,2.0,679.0
Lee,CJC,614.0,130.0,264.0,31.0,0.0,425.0,9.0,39.0,17.0,0.0,65.0,1.0,2.0,0.0,0.0,3.0,493.0
Lee,Leesburg,3313.0,377.0,1038.0,142.0,1.0,1558.0,132.0,390.0,152.0,0.0,674.0,10.0,13.0,1.0,0.0,24.0,2256.0
Lee,Friendship Baptist,1376.0,223.0,515.0,70.0,0.0,808.0,28.0,110.0,39.0,0.0,177.0,4.0,4.0,1.0,0.0,9.0,994.0
Lee,First Baptist,3921.0,510.0,1395.0,247.0,0.0,2152.0,148.0,515.0,277.0,1.0,941.0,10.0,12.0,4.0,0.0,26.0,3119.0
Lee,SDA Church,1576.0,272.0,544.0,100.0,0.0,916.0,53.0,167.0,88.0,0.0,308.0,8.0,6.0,0.0,0.0,14.0,1238.0
Lee,Flint Reformed Baptist,2621.0,326.0,875.0,107.0,0.0,1308.0,94.0,251.0,116.0,0.0,461.0,9.0,9.0,1.0,0.0,19.0,1788.0
Lee,Century Fire Station,3162.0,312.0,992.0,190.0,1.0,1495.0,145.0,439.0,193.0,0.0,777.0,8.0,12.0,4.0,0.0,24.0,2296.0
Washington,Riddleville,561.0,141.0,103.0,36.0,1.0,281.0,41.0,35.0,73.0,0.0,149.0,2.0,1.0,0.0,0.0,3.0,433.0
Washington,Warthen,742.0,173.0,99.0,55.0,0.0,327.0,87.0,64.0,94.0,1.0,246.0,1.0,1.0,0.0,0.0,2.0,575.0
Washington,Tennille,2512.0,165.0,453.0,108.0,0.0,726.0,247.0,457.0,317.0,3.0,1024.0,5.0,2.0,2.0,0.0,9.0,1759.0
Washington,Oconee,581.0,128.0,73.0,26.0,0.0,227.0,62.0,65.0,80.0,1.0,208.0,0.0,2.0,0.0,0.0,2.0,437.0
Washington,Harrison,1005.0,218.0,219.0,55.0,2.0,494.0,85.0,71.0,96.0,0.0,252.0,6.0,1.0,2.0,0.0,9.0,755.0
Washington,Davisboro,814.0,144.0,160.0,50.0,0.0,354.0,109.0,61.0,84.0,0.0,254.0,0.0,1.0,1.0,0.0,2.0,610.0
Washington,Sandersville,6221.0,314.0,1265.0,362.0,1.0,1942.0,416.0,1059.0,1011.0,0.0,2486.0,7.0,19.0,9.0,0.0,35.0,4463.0
Washington,Deepstep,554.0,198.0,86.0,27.0,1.0,312.0,24.0,31.0,56.0,0.0,111.0,4.0,0.0,0.0,0.0,4.0,427.0
Richmond,101,896.0,115.0,120.0,58.0,1.0,294.0,69.0,150.0,134.0,2.0,355.0,4.0,3.0,1.0,0.0,8.0,657.0
Richmond,102,1278.0,56.0,62.0,42.0,0.0,160.0,128.0,168.0,184.0,3.0,483.0,4.0,2.0,2.0,0.0,8.0,651.0
Richmond,103,1428.0,6.0,15.0,5.0,0.0,26.0,160.0,302.0,288.0,2.0,752.0,1.0,1.0,0.0,0.0,2.0,780.0
Richmond,104,2976.0,25.0,51.0,33.0,0.0,109.0,427.0,529.0,578.0,6.0,1540.0,10.0,3.0,4.0,0.0,17.0,1666.0
Richmond,105,832.0,7.0,17.0,10.0,0.0,34.0,114.0,225.0,171.0,1.0,511.0,1.0,2.0,2.0,0.0,5.0,550.0
Richmond,106,1182.0,43.0,50.0,32.0,0.0,125.0,143.0,109.0,130.0,2.0,384.0,3.0,3.0,3.0,0.0,9.0,518.0
Richmond,107,1800.0,184.0,255.0,139.0,0.0,578.0,131.0,262.0,303.0,1.0,697.0,5.0,9.0,6.0,0.0,20.0,1295.0
Richmond,108,517.0,17.0,14.0,9.0,0.0,40.0,59.0,109.0,119.0,0.0,287.0,2.0,3.0,2.0,0.0,7.0,334.0
Richmond,109,1052.0,29.0,43.0,26.0,0.0,98.0,99.0,241.0,174.0,1.0,515.0,6.0,5.0,7.0,0.0,18.0,631.0
Richmond,111,1578.0,56.0,80.0,48.0,0.0,184.0,168.0,259.0,276.0,1.0,704.0,3.0,1.0,4.0,0.0,8.0,896.0
Richmond,112,882.0,22.0,83.0,97.0,0.0,202.0,44.0,129.0,161.0,2.0,336.0,1.0,3.0,2.0,0.0,6.0,544.0
Richmond,114,856.0,21.0,18.0,17.0,0.0,56.0,112.0,137.0,135.0,1.0,385.0,0.0,0.0,2.0,0.0,2.0,443.0
Richmond,201,581.0,16.0,8.0,9.0,1.0,34.0,246.0,273.0,226.0,4.0,749.0,5.0,4.0,1.0,0.0,10.0,793.0
Richmond,115,1332.0,43.0,41.0,24.0,0.0,108.0,42.0,46.0,58.0,0.0,146.0,6.0,2.0,0.0,0.0,8.0,262.0
Richmond,202,4492.0,217.0,290.0,220.0,0.0,727.0,499.0,741.0,541.0,9.0,1790.0,13.0,14.0,5.0,0.0,32.0,2549.0
Richmond,203,991.0,4.0,5.0,2.0,0.0,11.0,140.0,179.0,204.0,3.0,526.0,5.0,0.0,1.0,0.0,6.0,543.0
Richmond,204,1578.0,176.0,209.0,124.0,1.0,510.0,122.0,248.0,192.0,1.0,563.0,8.0,7.0,12.0,1.0,28.0,1101.0
Richmond,207,2705.0,52.0,52.0,46.0,1.0,151.0,358.0,448.0,408.0,7.0,1221.0,6.0,2.0,3.0,0.0,11.0,1383.0
Richmond,208,2651.0,82.0,98.0,60.0,1.0,241.0,307.0,489.0,393.0,3.0,1192.0,8.0,3.0,5.0,0.0,16.0,1449.0
Richmond,210,1507.0,44.0,65.0,39.0,1.0,149.0,152.0,317.0,351.0,3.0,823.0,2.0,0.0,6.0,0.0,8.0,980.0
Richmond,301,2409.0,323.0,562.0,268.0,1.0,1154.0,136.0,315.0,309.0,1.0,761.0,11.0,9.0,10.0,0.0,30.0,1945.0
Richmond,302,1032.0,31.0,66.0,38.0,0.0,135.0,137.0,211.0,122.0,0.0,470.0,2.0,2.0,4.0,0.0,8.0,613.0
Richmond,303,1417.0,160.0,439.0,179.0,1.0,779.0,32.0,161.0,166.0,0.0,359.0,11.0,7.0,2.0,0.0,20.0,1158.0
Richmond,304,365.0,56.0,62.0,40.0,0.0,158.0,14.0,50.0,48.0,0.0,112.0,0.0,3.0,2.0,0.0,5.0,275.0
Richmond,305,428.0,44.0,153.0,78.0,1.0,276.0,10.0,44.0,47.0,0.0,101.0,0.0,4.0,1.0,0.0,5.0,382.0
Richmond,306,3934.0,221.0,378.0,268.0,0.0,867.0,271.0,833.0,574.0,3.0,1681.0,16.0,16.0,11.0,0.0,43.0,2591.0
Richmond,307,1642.0,176.0,360.0,166.0,0.0,702.0,65.0,188.0,219.0,0.0,472.0,7.0,7.0,11.0,0.0,25.0,1199.0
Richmond,308,622.0,42.0,69.0,41.0,0.0,152.0,48.0,107.0,79.0,1.0,235.0,5.0,2.0,1.0,0.0,8.0,395.0
Richmond,309,3340.0,91.0,135.0,80.0,1.0,307.0,296.0,1097.0,740.0,2.0,2135.0,10.0,9.0,7.0,0.0,26.0,2468.0
Richmond,310,5163.0,242.0,379.0,179.0,1.0,801.0,393.0,1363.0,976.0,4.0,2736.0,20.0,20.0,13.0,0.0,53.0,3590.0
Richmond,401,2093.0,29.0,44.0,21.0,0.0,94.0,232.0,701.0,491.0,0.0,1424.0,1.0,3.0,5.0,0.0,9.0,1527.0
Richmond,402,3311.0,72.0,67.0,50.0,0.0,189.0,419.0,531.0,541.0,4.0,1495.0,10.0,13.0,11.0,0.0,34.0,1718.0
Richmond,404,1748.0,39.0,52.0,50.0,1.0,142.0,229.0,459.0,339.0,3.0,1030.0,6.0,2.0,2.0,0.0,10.0,1182.0
Richmond,405,4424.0,56.0,118.0,90.0,0.0,264.0,341.0,1462.0,1109.0,5.0,2917.0,2.0,9.0,9.0,0.0,20.0,3201.0
Richmond,406,3221.0,58.0,82.0,64.0,1.0,205.0,319.0,1007.0,800.0,4.0,2130.0,9.0,10.0,4.0,0.0,23.0,2358.0
Richmond,501,3549.0,65.0,100.0,104.0,0.0,269.0,368.0,737.0,752.0,4.0,1861.0,4.0,5.0,2.0,0.0,11.0,2141.0
Richmond,502,4138.0,87.0,96.0,66.0,0.0,249.0,458.0,958.0,872.0,8.0,2296.0,16.0,4.0,6.0,0.0,26.0,2571.0
Richmond,503,4021.0,93.0,185.0,84.0,1.0,363.0,373.0,903.0,781.0,4.0,2061.0,7.0,13.0,7.0,0.0,27.0,2451.0
Richmond,504,2339.0,142.0,107.0,85.0,2.0,336.0,246.0,366.0,293.0,4.0,909.0,8.0,7.0,5.0,0.0,20.0,1265.0
Richmond,506,416.0,14.0,44.0,11.0,0.0,69.0,39.0,77.0,43.0,3.0,162.0,0.0,1.0,0.0,0.0,1.0,232.0
Richmond,507,968.0,41.0,67.0,39.0,0.0,147.0,139.0,208.0,139.0,1.0,487.0,5.0,5.0,2.0,0.0,12.0,646.0
Richmond,509,2172.0,55.0,84.0,57.0,1.0,197.0,200.0,609.0,435.0,4.0,1248.0,5.0,2.0,2.0,0.0,9.0,1454.0
Richmond,601,3988.0,157.0,258.0,104.0,4.0,523.0,330.0,795.0,555.0,13.0,1693.0,11.0,12.0,12.0,0.0,35.0,2251.0
Richmond,603,3570.0,392.0,390.0,256.0,0.0,1038.0,298.0,470.0,411.0,2.0,1181.0,12.0,12.0,8.0,0.0,32.0,2251.0
Richmond,604,1811.0,163.0,83.0,67.0,0.0,313.0,185.0,311.0,228.0,0.0,724.0,4.0,1.0,7.0,0.0,12.0,1049.0
Richmond,605,3880.0,235.0,318.0,202.0,0.0,755.0,312.0,644.0,549.0,3.0,1508.0,16.0,6.0,9.0,0.0,31.0,2294.0
Richmond,607,1812.0,23.0,36.0,21.0,0.0,80.0,190.0,536.0,417.0,2.0,1145.0,3.0,3.0,4.0,0.0,10.0,1235.0
Richmond,608,1472.0,245.0,236.0,109.0,0.0,590.0,90.0,179.0,150.0,1.0,420.0,6.0,8.0,5.0,0.0,19.0,1029.0
Richmond,701,2403.0,303.0,546.0,238.0,0.0,1087.0,109.0,279.0,320.0,2.0,710.0,10.0,13.0,9.0,0.0,32.0,1829.0
Richmond,702,1943.0,290.0,406.0,156.0,0.0,852.0,112.0,218.0,200.0,0.0,530.0,14.0,13.0,4.0,0.0,31.0,1413.0
Richmond,703,4644.0,364.0,576.0,249.0,0.0,1189.0,343.0,780.0,517.0,7.0,1647.0,20.0,13.0,14.0,0.0,47.0,2883.0
Richmond,705,2276.0,208.0,436.0,282.0,2.0,928.0,126.0,324.0,281.0,1.0,732.0,4.0,5.0,9.0,0.0,18.0,1678.0
Richmond,706,3315.0,251.0,863.0,337.0,0.0,1451.0,111.0,449.0,410.0,2.0,972.0,16.0,24.0,9.0,0.0,49.0,2472.0
Richmond,707,2122.0,165.0,245.0,95.0,1.0,506.0,208.0,419.0,229.0,2.0,858.0,7.0,5.0,2.0,0.0,14.0,1378.0
Richmond,708,305.0,19.0,110.0,31.0,1.0,161.0,9.0,43.0,21.0,0.0,73.0,0.0,0.0,0.0,0.0,0.0,234.0
Richmond,709,576.0,44.0,101.0,49.0,0.0,194.0,31.0,90.0,90.0,0.0,211.0,2.0,0.0,5.0,0.0,7.0,412.0
Richmond,801,523.0,162.0,47.0,38.0,1.0,248.0,41.0,26.0,47.0,0.0,114.0,0.0,0.0,1.0,0.0,1.0,363.0
Richmond,801B,523.0,198.0,32.0,46.0,0.0,276.0,39.0,13.0,40.0,0.0,92.0,0.0,1.0,0.0,0.0,1.0,369.0
Richmond,802,3251.0,712.0,420.0,208.0,4.0,1344.0,156.0,251.0,320.0,2.0,729.0,14.0,5.0,5.0,0.0,24.0,2097.0
Richmond,803,252.0,9.0,21.0,2.0,0.0,32.0,22.0,27.0,27.0,1.0,77.0,2.0,0.0,0.0,0.0,2.0,111.0
Richmond,804,2096.0,196.0,274.0,96.0,1.0,567.0,144.0,398.0,266.0,0.0,808.0,5.0,1.0,3.0,0.0,9.0,1384.0
Richmond,804H,2863.0,373.0,428.0,198.0,2.0,1001.0,175.0,384.0,339.0,2.0,900.0,11.0,5.0,10.0,1.0,27.0,1928.0
Richmond,805,798.0,63.0,81.0,22.0,0.0,166.0,69.0,191.0,118.0,1.0,379.0,0.0,0.0,3.0,0.0,3.0,548.0
Richmond,806,1212.0,215.0,200.0,80.0,0.0,495.0,73.0,140.0,115.0,1.0,329.0,2.0,1.0,6.0,0.0,9.0,833.0
Richmond,807,1578.0,81.0,102.0,49.0,0.0,232.0,130.0,318.0,249.0,1.0,698.0,4.0,4.0,3.0,0.0,11.0,941.0
Richmond,808,2366.0,299.0,379.0,165.0,0.0,843.0,164.0,369.0,298.0,1.0,832.0,13.0,5.0,6.0,0.0,24.0,1699.0
Richmond,809,879.0,12.0,22.0,11.0,0.0,45.0,79.0,311.0,194.0,2.0,586.0,0.0,1.0,3.0,0.0,4.0,635.0
Richmond,810,425.0,53.0,96.0,24.0,0.0,173.0,12.0,67.0,56.0,0.0,135.0,4.0,1.0,0.0,0.0,5.0,313.0
Laurens,FBC-FLC,4180.0,336.0,1127.0,449.0,0.0,1912.0,178.0,565.0,398.0,1.0,1142.0,12.0,13.0,8.0,0.0,33.0,3087.0
Laurens,Calhoun Park,6053.0,181.0,457.0,211.0,0.0,849.0,543.0,1028.0,876.0,0.0,2447.0,8.0,11.0,8.0,0.0,27.0,3323.0
Laurens,Fire Dept Sta 5,3672.0,527.0,1203.0,360.0,0.0,2090.0,126.0,398.0,232.0,0.0,756.0,6.0,8.0,3.0,0.0,17.0,2863.0
Laurens,Buckeye,1047.0,214.0,124.0,59.0,0.0,397.0,86.0,110.0,132.0,1.0,329.0,3.0,1.0,2.0,0.0,6.0,732.0
Laurens,Burch,422.0,163.0,45.0,41.0,0.0,249.0,21.0,13.0,35.0,0.0,69.0,2.0,0.0,0.0,0.0,2.0,320.0
Laurens,Cadwell,749.0,305.0,123.0,50.0,1.0,479.0,30.0,29.0,19.0,0.0,78.0,2.0,0.0,0.0,0.0,2.0,559.0
Laurens,Brewton,1739.0,466.0,343.0,116.0,1.0,926.0,77.0,93.0,74.0,0.0,244.0,1.0,6.0,1.0,0.0,8.0,1178.0
Laurens,Dudley,1121.0,355.0,313.0,93.0,0.0,761.0,42.0,61.0,66.0,0.0,169.0,0.0,0.0,1.0,0.0,1.0,931.0
Laurens,Hampton Mill,1772.0,657.0,369.0,141.0,0.0,1167.0,84.0,48.0,56.0,0.0,188.0,5.0,3.0,0.0,0.0,8.0,1363.0
Laurens,Harvard,406.0,98.0,39.0,24.0,0.0,161.0,55.0,36.0,33.0,0.0,124.0,1.0,0.0,0.0,0.0,1.0,286.0
Laurens,Minter,937.0,355.0,185.0,91.0,1.0,632.0,16.0,11.0,17.0,0.0,44.0,4.0,1.0,2.0,0.0,7.0,683.0
Laurens,Rural Fire Sta 17,2344.0,497.0,527.0,175.0,0.0,1199.0,111.0,155.0,132.0,0.0,398.0,6.0,5.0,2.0,0.0,13.0,1610.0
Laurens,W T Adams Fire Sta 18,2090.0,386.0,611.0,168.0,0.0,1165.0,99.0,223.0,180.0,1.0,503.0,5.0,2.0,5.0,0.0,12.0,1680.0
Laurens,Reedy Springs,894.0,400.0,134.0,49.0,0.0,583.0,39.0,34.0,31.0,0.0,104.0,2.0,3.0,0.0,0.0,5.0,692.0
Laurens,Smith,3374.0,406.0,464.0,170.0,0.0,1040.0,259.0,395.0,277.0,0.0,931.0,4.0,6.0,6.0,0.0,16.0,1987.0
Laurens,LCFS 10 Valambrosia,2080.0,314.0,415.0,154.0,0.0,883.0,118.0,252.0,177.0,0.0,547.0,1.0,4.0,0.0,0.0,5.0,1435.0
Wilcox,Rochelle North 1,558.0,29.0,47.0,16.0,0.0,92.0,98.0,98.0,39.0,0.0,235.0,2.0,1.0,0.0,0.0,3.0,330.0
Wilcox,Abbeville North 2,441.0,40.0,206.0,26.0,0.0,272.0,20.0,62.0,27.0,0.0,109.0,0.0,2.0,0.0,0.0,2.0,383.0
Wilcox,Pineview 2,630.0,121.0,110.0,33.0,0.0,264.0,92.0,55.0,47.0,0.0,194.0,2.0,0.0,0.0,0.0,2.0,460.0
Wilcox,Pitts 3,876.0,258.0,234.0,71.0,0.0,563.0,24.0,27.0,25.0,0.0,76.0,1.0,0.0,0.0,0.0,1.0,640.0
Wilcox,Rochelle South 4,1033.0,178.0,369.0,111.0,0.0,658.0,30.0,46.0,23.0,0.0,99.0,2.0,1.0,2.0,0.0,5.0,762.0
Wilcox,Abbeville South 5,1123.0,117.0,351.0,86.0,0.0,554.0,21.0,77.0,51.0,0.0,149.0,1.0,2.0,0.0,0.0,3.0,706.0
Brantley,Hoboken,3394.0,642.0,1326.0,242.0,0.0,2210.0,46.0,71.0,47.0,0.0,164.0,6.0,6.0,5.0,0.0,17.0,2391.0
Brantley,Nahunta,4208.0,553.0,1709.0,256.0,4.0,2522.0,41.0,164.0,62.0,1.0,268.0,8.0,8.0,1.0,0.0,17.0,2807.0
Brantley,Waynesville,4286.0,797.0,1272.0,187.0,3.0,2259.0,58.0,114.0,95.0,0.0,267.0,10.0,7.0,5.0,0.0,22.0,2548.0
Sumter,Agri-Center,2059.0,149.0,618.0,95.0,0.0,862.0,73.0,299.0,204.0,1.0,577.0,4.0,8.0,2.0,0.0,14.0,1453.0
Sumter,Airport,1767.0,130.0,486.0,112.0,0.0,728.0,85.0,343.0,186.0,0.0,614.0,0.0,4.0,2.0,0.0,6.0,1348.0
Sumter,Andersonville,434.0,162.0,82.0,23.0,1.0,268.0,28.0,31.0,28.0,0.0,87.0,4.0,2.0,0.0,0.0,6.0,361.0
Sumter,Browns Mill,929.0,138.0,276.0,50.0,1.0,465.0,44.0,101.0,74.0,0.0,219.0,0.0,2.0,0.0,0.0,2.0,686.0
Sumter,Concord,376.0,148.0,79.0,24.0,9.0,260.0,10.0,22.0,9.0,0.0,41.0,0.0,0.0,0.0,0.0,0.0,301.0
Sumter,GSW Conf Center,3044.0,134.0,736.0,221.0,0.0,1091.0,133.0,558.0,282.0,2.0,975.0,6.0,15.0,5.0,0.0,26.0,2092.0
Sumter,Leslie,1687.0,298.0,395.0,76.0,1.0,770.0,98.0,172.0,145.0,1.0,416.0,2.0,3.0,4.0,0.0,9.0,1195.0
Sumter,Plains,1061.0,143.0,200.0,53.0,1.0,397.0,126.0,136.0,117.0,0.0,379.0,2.0,3.0,0.0,0.0,5.0,781.0
Sumter,Rec Dept,2667.0,56.0,178.0,62.0,0.0,296.0,245.0,710.0,481.0,1.0,1437.0,2.0,8.0,4.0,0.0,14.0,1747.0
Sumter,Reese Park,3064.0,63.0,222.0,83.0,0.0,368.0,234.0,686.0,437.0,0.0,1357.0,3.0,8.0,1.0,0.0,12.0,1737.0
Sumter,Thompson,712.0,103.0,86.0,38.0,0.0,227.0,63.0,92.0,60.0,1.0,216.0,3.0,3.0,0.0,0.0,6.0,449.0
Baldwin,South Milledgeville,1259.0,36.0,108.0,35.0,0.0,179.0,91.0,306.0,186.0,0.0,583.0,6.0,1.0,2.0,0.0,9.0,771.0
Baldwin,City Hall Annex,957.0,40.0,72.0,41.0,0.0,153.0,63.0,150.0,117.0,1.0,331.0,3.0,2.0,1.0,0.0,6.0,490.0
Baldwin,Boddie,1381.0,36.0,77.0,21.0,0.0,134.0,131.0,247.0,169.0,0.0,547.0,5.0,1.0,0.0,0.0,6.0,687.0
Baldwin,Courthouse,506.0,29.0,70.0,14.0,0.0,113.0,27.0,75.0,67.0,0.0,169.0,1.0,4.0,1.0,0.0,6.0,288.0
Baldwin,Fire Dept,1481.0,41.0,140.0,31.0,0.0,212.0,92.0,365.0,254.0,0.0,711.0,3.0,1.0,6.0,0.0,10.0,933.0
Baldwin,North Milledgeville,2211.0,128.0,519.0,145.0,1.0,793.0,136.0,468.0,255.0,0.0,859.0,6.0,11.0,5.0,0.0,22.0,1674.0
Baldwin,Meriweather,2832.0,257.0,892.0,217.0,0.0,1366.0,114.0,479.0,238.0,0.0,831.0,6.0,17.0,3.0,0.0,26.0,2223.0
Baldwin,East Baldwin,3826.0,292.0,1074.0,215.0,0.0,1581.0,175.0,651.0,333.0,0.0,1159.0,7.0,12.0,9.0,0.0,28.0,2768.0
Baldwin,Scottsboro,1101.0,135.0,238.0,50.0,3.0,426.0,60.0,120.0,95.0,0.0,275.0,1.0,7.0,0.0,0.0,8.0,709.0
Baldwin,North Baldwin,3515.0,311.0,1324.0,256.0,0.0,1891.0,89.0,431.0,290.0,0.0,810.0,5.0,19.0,0.0,0.0,24.0,2725.0
Baldwin,West Baldwin,1862.0,170.0,461.0,100.0,0.0,731.0,108.0,298.0,198.0,0.0,604.0,5.0,12.0,2.0,0.0,19.0,1354.0
Baldwin,East Hardwick,1313.0,46.0,69.0,25.0,0.0,140.0,124.0,213.0,183.0,0.0,520.0,6.0,3.0,3.0,0.0,12.0,672.0
Baldwin,West Hardwick,2903.0,68.0,260.0,72.0,0.0,400.0,261.0,660.0,500.0,0.0,1421.0,6.0,11.0,5.0,0.0,22.0,1843.0
Baldwin,Coopers,1574.0,284.0,432.0,68.0,0.0,784.0,56.0,149.0,115.0,0.0,320.0,3.0,6.0,1.0,0.0,10.0,1114.0
Macon,Ideal,1399.0,130.0,371.0,34.0,0.0,535.0,94.0,230.0,85.0,0.0,409.0,3.0,3.0,0.0,0.0,6.0,950.0
Macon,Oglethorpe,1294.0,55.0,279.0,19.0,0.0,353.0,82.0,320.0,109.0,0.0,511.0,2.0,2.0,0.0,0.0,4.0,868.0
Macon,Marshallville,1344.0,99.0,229.0,32.0,0.0,360.0,223.0,200.0,121.0,0.0,544.0,3.0,1.0,1.0,0.0,5.0,909.0
Macon,Montezuma #4,1597.0,47.0,264.0,33.0,0.0,344.0,134.0,373.0,206.0,0.0,713.0,2.0,3.0,1.0,0.0,6.0,1063.0
Macon,Montezuma #5,1357.0,17.0,153.0,21.0,0.0,191.0,159.0,336.0,185.0,0.0,680.0,0.0,1.0,0.0,0.0,1.0,872.0
Effingham,1A,1965.0,401.0,660.0,106.0,1.0,1168.0,64.0,146.0,107.0,0.0,317.0,6.0,5.0,1.0,0.0,12.0,1497.0
Effingham,1B,3005.0,624.0,941.0,186.0,2.0,1753.0,96.0,140.0,114.0,0.0,350.0,13.0,9.0,5.0,0.0,27.0,2130.0
Effingham,1C,1446.0,413.0,300.0,69.0,0.0,782.0,80.0,69.0,61.0,0.0,210.0,18.0,5.0,0.0,0.0,23.0,1015.0
Effingham,1D,2031.0,545.0,570.0,114.0,1.0,1230.0,56.0,72.0,74.0,0.0,202.0,14.0,2.0,4.0,0.0,20.0,1452.0
Effingham,2A,3038.0,599.0,919.0,204.0,1.0,1723.0,116.0,238.0,156.0,0.0,510.0,25.0,17.0,14.0,0.0,56.0,2289.0
Effingham,2B,3010.0,542.0,787.0,192.0,1.0,1522.0,116.0,259.0,172.0,2.0,549.0,15.0,14.0,6.0,0.0,35.0,2106.0
Effingham,2C,4621.0,637.0,1491.0,287.0,3.0,2418.0,172.0,448.0,310.0,1.0,931.0,23.0,17.0,7.0,0.0,47.0,3396.0
Effingham,3A,1398.0,324.0,428.0,88.0,0.0,840.0,53.0,80.0,51.0,0.0,184.0,5.0,2.0,1.0,0.0,8.0,1032.0
Effingham,3B,1553.0,257.0,394.0,71.0,0.0,722.0,144.0,156.0,114.0,0.0,414.0,9.0,4.0,3.0,0.0,16.0,1152.0
Effingham,3C,2060.0,295.0,699.0,114.0,1.0,1109.0,71.0,200.0,62.0,1.0,334.0,7.0,6.0,4.0,0.0,17.0,1460.0
Effingham,3D,3125.0,442.0,1019.0,140.0,5.0,1606.0,161.0,284.0,162.0,1.0,608.0,14.0,11.0,5.0,0.0,30.0,2244.0
Effingham,4A,3726.0,473.0,1253.0,207.0,0.0,1933.0,95.0,327.0,172.0,2.0,596.0,25.0,22.0,9.0,0.0,56.0,2585.0
Effingham,4B,1888.0,234.0,523.0,90.0,0.0,847.0,74.0,187.0,158.0,0.0,419.0,4.0,3.0,2.0,0.0,9.0,1275.0
Effingham,4C,2837.0,429.0,991.0,182.0,0.0,1602.0,68.0,126.0,119.0,0.0,313.0,18.0,19.0,10.0,0.0,47.0,1962.0
Effingham,5A,2924.0,421.0,955.0,174.0,1.0,1551.0,100.0,216.0,127.0,2.0,445.0,18.0,7.0,7.0,0.0,32.0,2028.0
Effingham,5B,3962.0,475.0,1036.0,196.0,0.0,1707.0,211.0,488.0,270.0,1.0,970.0,11.0,17.0,8.0,0.0,36.0,2713.0
